,QTY,UNIT_VALUE_USD,DRAWBACK,FOREIGN_COUNTRY,Categories,FOREIGN PORT CONTINENT
22950,-0.1648252059627295,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22951,-0.165434148219036,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22952,-0.028074173546475203,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22953,0.06352814015219896,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22954,-0.028770107553682603,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22955,-0.16604309047534246,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22956,0.06274521439409063,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22957,-0.024333528257735423,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22958,-0.1623894369375036,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22959,0.06770374419544337,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22960,-0.02581238802305115,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22961,0.06605090092832579,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22962,-0.16360732145011656,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22963,-0.026595313781159476,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22964,-0.16421626370642303,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22965,0.06518098341931654,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22966,-0.16726097498795542,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22967,0.06109237112697305,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22968,-0.030248967318998333,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22969,-0.1648252059627295,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22970,-0.1648252059627295,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22971,-0.027291247788366876,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22972,-0.027291247788366876,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22973,0.06439805766120821,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22974,0.06439805766120821,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22975,-0.16847885950056835,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22976,0.05943952785985548,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22977,-0.031727827084314056,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22978,-0.16604309047534246,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22979,0.06274521439409063,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22980,-0.028770107553682603,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22981,-0.16665203273164894,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22982,0.06187529688508138,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22983,-0.02955303331179093,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22984,-0.5804717917673498,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22985,-0.019114023203679914,1,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22986,-0.10201716181226156,1,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22987,-0.22632837384968357,1,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22988,-0.1623894369375036,1,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
